ticker,ID_ISIN,name,GICS_SECTOR_NAME,weight,shares,price,snapshot_date,ticker_bb,ticker_base,ticker_alt,merge_key,esg_score_raw,sector_pct_rank,in_esg_universe
ABN NA Equity,NL0011540547,ABN AMRO Bank NV,Financials,0.00119125,403.884862,14.23,2023-06-30,ABN NA,ABN NA,ABN NA,ABN NA,8.921655177,0.9024390243902439,False
OMV AV Equity,AT0000743059,OMV AG,Energy,0.00118562,147.272727,38.84,2023-06-30,OMV AV,OMV AV,OMV AV,OMV AV,11.73272149,0.42857142857142855,False
URW FP Equity,FR0013326246,Unibail-Rodamco-Westfield,Real Estate,0.00117712,117.94571,48.15,2023-06-30,URW FP,URW FP,URW FP,URW FP,14.54165875,0.42857142857142855,False
LHA GY Equity,DE0008232125,Deutsche Lufthansa AG,Industrials,0.00116202,597.742822,9.379,2023-06-30,LHA GY,LHA GY,LHA GR,LHA GR,9.114428088,0.8918918918918919,False
GET FP Equity,FR0010533075,Getlink SE,Industrials,0.00115448,357.5,15.58,2023-06-30,GET FP,GET FP,GET FP,GET FP,9.540655401,0.8378378378378378,False
FORTUM FH Equity,FI0009007132,Fortum Oyj,Utilities,0.00114051,448.632233,12.265,2023-06-30,FORTUM FH,FORTUM FH,FORTUM FH,FORTUM FH,10.84353929,0.7368421052631579,False
UMI BB Equity,BE0974320526,Umicore SA,Materials,0.00111089,209.44,25.59,2023-06-30,UMI BB,UMI BB,UMI BB,UMI BB,9.740900755,0.6470588235294118,False
ENX FP Equity,NL0006294274,Euronext NV,Financials,0.0011064599999999,85.685035,62.3,2023-06-30,ENX FP,ENX FP,ENX FP,ENX FP,11.58132953,0.4634146341463415,False
RAND NA Equity,NL0000379121,Randstad NV,Industrials,0.00110523,110.375587,48.31,2023-06-30,RAND NA,RAND NA,RAND NA,RAND NA,12.56027248,0.21621621621621623,True
GALP PL Equity,PTGAL0AM0009,Galp Energia SGPS SA,Energy,0.00109336,492.070822,10.72,2023-06-30,GALP PL,GALP PL,GALP PL,GALP PL,10.75048232,0.7142857142857143,False
PST IM Equity,IT0003796171,Poste Italiane SpA,Financials,0.00107379,522.444,9.916,2023-06-30,PST IM,PST IM,PST IM,PST IM,9.40771319,0.8780487804878049,False
AIBG ID Equity,IE00BF0L3536,AIB Group PLC,Financials,0.00106669,1336.7,3.85,2023-06-30,AIBG ID,AIBG ID,AIBG ID,AIBG ID,11.93287019,0.3170731707317073,False
KBX GY Equity,DE000KBX1006,Knorr-Bremse AG,Industrials,0.00105219,72.54,69.98,2023-06-30,KBX GY,KBX GY,KBX GR,KBX GR,12.39505928,0.24324324324324326,True
BOL FP Equity,FR0000039299,Bollore SE,Communication Services,0.00104783,885.346312,5.71,2023-06-30,BOL FP,BOL FP,BOL FP,BOL FP,6.304585248,1.0,False
VER AV Equity,AT0000746409,Verbund AG,Utilities,0.00103667,68.093474,73.45,2023-06-30,VER AV,VER AV,VER AV,VER AV,12.13375879,0.42105263157894735,False
LI FP Equity,FR0000121964,Klepierre SA,Real Estate,0.00101317,215.145879,22.72,2023-06-30,LI FP,LI FP,LI FP,LI FP,13.35243086,0.5714285714285714,False
WRT1V FH Equity,FI0009003727,Wartsila OYJ Abp,Industrials,0.00101209,473.378712,10.315,2023-06-30,WRT1V FH,WRT1V FH,WRT1V FH,WRT1V FH,9.997953007,0.7297297297297297,False
AKE FP Equity,FR0010313833,Arkema SA,Materials,0.00100676,56.282636,86.3,2023-06-30,AKE FP,AKE FP,AKE FP,AKE FP,11.39472632,0.17647058823529413,True
KESKOB FH Equity,FI0009000202,Kesko Oyj,Consumer Staples,0.00097657,273.13098,17.25,2023-06-30,KESKOB FH,KESKOB FH,KESKOB FH,KESKOB FH,14.15601995,0.0625,True
EDPR PL Equity,ES0127797019,EDP Renovaveis SA,Utilities,0.00097173,256.253396,18.295,2023-06-30,EDPR PL,EDPR PL,EDPR PL,EDPR PL,10.9785371,0.6842105263157895,False
REC IM Equity,IT0003828271,Recordati Industria Chimica e Farmaceutica SpA,Health Care,0.00094819,104.562578,43.75,2023-06-30,REC IM,REC IM,REC IM,REC IM,8.232233379,0.7142857142857143,False
AM FP Equity,FR0014004L86,Dassault Aviation SA,Industrials,0.00094743,24.923387,183.4,2023-06-30,AM FP,AM FP,AM FP,AM FP,7.462506813,0.972972972972973,False
VOW GY Equity,DE0007664005,Volkswagen AG,Consumer Discretionary,0.0009352,29.508982,152.9,2023-06-30,VOW GY,VOW GY,VOW GR,VOW GR,7.259031128,0.9615384615384616,False
GFC FP Equity,FR0010040865,Gecina SA,Real Estate,0.00092957,45.973915,97.55,2023-06-30,GFC FP,GFC FP,GFC FP,GFC FP,11.95850405,0.7142857142857143,False
ENG SQ Equity,ES0130960018,Enagas SA,Utilities,0.00092859,248.89057,18.0,2023-06-30,ENG SQ,ENG SQ,ENG SM,ENG SM,13.3182052,0.05263157894736842,True
NEXI IM Equity,IT0005366767,Nexi SpA,Financials,0.00087865,590.237522,7.182,2023-06-30,NEXI IM,NEXI IM,NEXI IM,NEXI IM,9.544333761,0.8536585365853658,False
AMP IM Equity,IT0004056880,Amplifon SpA,Health Care,0.0008669,124.513741,33.59,2023-06-30,AMP IM,AMP IM,AMP IM,AMP IM,8.942220748,0.6190476190476191,False
IPN FP Equity,FR0010259150,Ipsen SA,Health Care,0.0008615,37.716537,110.2,2023-06-30,IPN FP,IPN FP,IPN FP,IPN FP,9.504445403,0.5238095238095238,False
WDP BB Equity,BE0974349814,Warehouses De Pauw CVA,Real Estate,0.00084965,163.18429,25.12,2023-06-30,WDP BB,WDP BB,WDP BB,WDP BB,9.87912468,1.0,False
ORNBV FH Equity,FI0009014377,Orion Oyj,Health Care,0.00084402,107.101896,38.02,2023-06-30,ORNBV FH,ORNBV FH,ORNBV FH,ORNBV FH,8.068464416,0.7619047619047619,False
FR FP Equity,FR0013176526,Valeo SE,Consumer Discretionary,0.00084214,206.976652,19.63,2023-06-30,FR FP,FR FP,FR FP,FR FP,12.22393993,0.3076923076923077,False
INW IM Equity,IT0005090300,Infrastrutture Wireless Italiane SpA,Communication Services,0.00084147,336.07,12.08,2023-06-30,INW IM,INW IM,INW IM,INW IM,9.372408143,0.8461538461538461,False
AFX GY Equity,DE0005313704,Carl Zeiss Meditec AG,Health Care,0.00082623,40.248257,99.04,2023-06-30,AFX GY,AFX GY,AFX GR,AFX GR,7.237985025,0.8571428571428571,False
BIM FP Equity,FR0013280286,BioMerieux,Health Care,0.0008253399999999,41.426427,96.12,2023-06-30,BIM FP,BIM FP,BIM FP,BIM FP,9.42846373,0.5714285714285714,False
NEM GY Equity,DE0006452907,Nemetschek SE,Information Technology,0.00082162,57.75,68.64,2023-06-30,NEM GY,NEM GY,NEM GR,NEM GR,10.155623,0.9,False
ADP FP Equity,FR0010340141,Aeroports de Paris SA,Industrials,0.00080919,29.688181,131.5,2023-06-30,ADP FP,ADP FP,ADP FP,ADP FP,11.42913194,0.3783783783783784,False
LEG GY Equity,DE000LEG1110,LEG Immobilien SE,Real Estate,0.00080859,74.109276,52.64,2023-06-30,LEG GY,LEG GY,LEG GR,LEG GR,14.60129062,0.2857142857142857,True
ANA SQ Equity,ES0125220311,Acciona SA,Utilities,0.00079512,24.685494,155.4,2023-06-30,ANA SQ,ANA SQ,ANA SM,ANA SM,11.07266166,0.5789473684210527,False
VOE AV Equity,AT0000937503,voestalpine AG,Materials,0.00079142,116.056956,32.9,2023-06-30,VOE AV,VOE AV,VOE AV,VOE AV,8.188878793,0.9411764705882353,False
FDJU FP Equity,FR0013451333,FDJ UNITED,Consumer Discretionary,0.00078474,105.05,36.04,2023-06-30,FDJU FP,FDJU FP,FDJU FP,FDJU FP,12.4999663,0.2692307692307692,True
HFG GY Equity,DE000A161408,HelloFresh SE,Consumer Staples,0.0007663399999999,163.594477,22.6,2023-06-30,HFG GY,HFG GY,HFG GR,HFG GR,9.394409005,0.75,False
EVK GY Equity,DE000EVNK013,Evonik Industries AG,Materials,0.0007576,209.7,17.43,2023-06-30,EVK GY,EVK GY,EVK GR,EVK GR,12.33999328,0.058823529411764705,True
DIE BB Equity,BE0974259880,D'ieteren Group,Consumer Discretionary,0.00072978,21.747171,161.9,2023-06-30,DIE BB,DIE BB,DIE BB,DIE BB,8.93891889,0.7692307692307693,False
GRF SQ Equity,ES0171996087,Grifols SA,Health Care,0.0007258599999999,298.290859,11.74,2023-06-30,GRF SQ,GRF SQ,GRF SM,GRF SM,19.57778878,0.047619047619047616,True
NTGY SQ Equity,ES0116870314,Naturgy Energy Group SA,Utilities,0.00071221,126.049794,27.26,2023-06-30,NTGY SQ,NTGY SQ,NTGY SM,NTGY SM,13.01690176,0.2631578947368421,True
JDEP NA Equity,NL0014332678,JDE Peet's NV,Consumer Staples,0.0007101599999999,125.686464,27.26,2023-06-30,JDEP NA,JDEP NA,JDEP NA,JDEP NA,12.06872245,0.25,True
ELI BB Equity,BE0003822393,Elia Group SA/NV,Utilities,0.00070886,29.406336,116.3,2023-06-30,ELI BB,ELI BB,ELI BB,ELI BB,9.224373932,1.0,False
RAA GY Equity,DE0007010803,Rational AG,Industrials,0.00070312,5.1165,663.0,2023-06-30,RAA GY,RAA GY,RAA GR,RAA GR,5.820319521,1.0,False
RCO FP Equity,FR0000130395,Remy Cointreau SA,Consumer Staples,0.00069609,22.853563,146.95,2023-06-30,RCO FP,RCO FP,RCO FP,RCO FP,8.802908383,0.875,False
TLX GY Equity,DE000TLX1005,Talanx AG,Financials,0.00068989,63.337736,52.55,2023-06-30,TLX GY,TLX GY,TLX GR,TLX GR,12.17599368,0.2926829268292683,True
AMUN FP Equity,FR0004125920,Amundi SA,Financials,0.00068516,61.158039,54.05,2023-06-30,AMUN FP,AMUN FP,AMUN FP,AMUN FP,11.91909124,0.34146341463414637,False
BC8 GY Equity,DE0005158703,Bechtle AG,Information Technology,0.00061656,81.9,36.32,2023-06-30,BC8 GY,BC8 GY,BC8 GR,BC8 GR,7.20079883,1.0,False
TKWY NA Equity,NL0012015705,Just Eat Takeaway.com NV,Consumer Discretionary,0.00060795,208.967756,14.036,2023-06-30,TKWY NA,TKWY NA,TKWY NA,TKWY NA,6.803413022,1.0,False
SOF BB Equity,BE0003717312,Sofina SA,Financials,0.00060601,15.4125,189.7,2023-06-30,SOF BB,SOF BB,SOF BB,SOF BB,9.756940028,0.8048780487804879,False
RF FP Equity,FR0000121121,Eurazeo SE,Financials,0.00058209,43.573491,64.45,2023-06-30,RF FP,RF FP,RF FP,RF FP,13.51411056,0.04878048780487805,True
TIT IM Equity,IT0003497168,Telecom Italia SpA/Milano,Communication Services,0.00053243,9964.153222,0.2578,2023-06-30,TIT IM,TIT IM,TIT IM,TIT IM,10.32216373,0.6153846153846154,False
MF FP Equity,FR0000121204,Wendel SE,Financials,0.00051913,26.644606,94.0,2023-06-30,MF FP,MF FP,MF FP,MF FP,14.21132113,0.024390243902439025,True
DIA IM Equity,IT0003492391,DiaSorin SpA,Health Care,0.00049784,25.176716,95.4,2023-06-30,DIA IM,DIA IM,DIA IM,DIA IM,6.857291375,0.9047619047619048,False
SK FP Equity,FR0000121709,SEB SA,Consumer Discretionary,0.00048854,24.901997,94.65,2023-06-30,SK FP,SK FP,SK FP,SK FP,11.11972874,0.5,False
OCI NA Equity,NL0010558797,OCI NV,Materials,0.00048042,105.498824,21.97,2023-06-30,OCI NA,OCI NA,OCI NA,OCI NA,9.893774585,0.5882352941176471,False
O2D GY Equity,DE000A1J5RX9,Telefonica Deutschland Holding AG,Communication Services,0.00047665,892.366498,2.577,2023-06-30,O2D GY,O2D GY,O2D GR,O2D GR,10.39840364,0.5384615384615384,False
WCH GY Equity,DE000WCH8881,Wacker Chemie AG,Materials,0.00047577,18.25341,125.75,2023-06-30,WCH GY,WCH GY,WCH GR,WCH GR,10.01816281,0.5294117647058824,False
COV FP Equity,FR0000064578,Covivio SA/France,Real Estate,0.00042417,47.392848,43.18,2023-06-30,COV FP,COV FP,COV FP,COV FP,15.66419286,0.14285714285714285,True
ANE SQ Equity,ES0105563003,Corp ACCIONA Energias Renovables SA,Utilities,0.0004179299999999,65.850118,30.62,2023-06-30,ANE SQ,ANE SQ,ANE SM,ANE SM,13.12654605,0.15789473684210525,True
ASML NA Equity,NL0010273215,ASML Holding NV,Information Technology,0.04945071,403.138042,559.1,2023-09-29,ASML NA,ASML NA,ASML NA,ASML NA,13.34239494,0.2727272727272727,True
MC FP Equity,FR0000121014,LVMH Moet Hennessy Louis Vuitton SE,Consumer Discretionary,0.04340034,276.12662,716.4,2023-09-29,MC FP,MC FP,MC FP,MC FP,15.49269548,0.08,True
TTE FP Equity,FR0000120271,TotalEnergies SE,Energy,0.03073745,2248.437761,62.31,2023-09-29,TTE FP,TTE FP,TTE FP,TTE FP,9.8405233,0.8571428571428571,False
SAP GY Equity,DE0007164600,SAP SE,Information Technology,0.02813804,1044.228597,122.82,2023-09-29,SAP GY,SAP GY,SAP GR,SAP GR,12.13920004,0.45454545454545453,False
SAN FP Equity,FR0000120578,Sanofi SA,Health Care,0.02529557,1136.147765,101.48,2023-09-29,SAN FP,SAN FP,SAN FP,SAN FP,12.96085788,0.3333333333333333,False
SIE GY Equity,DE0007236101,Siemens AG,Industrials,0.02262011,760.0,135.66,2023-09-29,SIE GY,SIE GY,SIE GR,SIE GR,12.2903563,0.2972972972972973,True
OR FP Equity,FR0000120321,L'Oreal SA,Consumer Staples,0.02080607,241.183389,393.2,2023-09-29,OR FP,OR FP,OR FP,OR FP,11.13145546,0.5294117647058824,False
ALV GY Equity,DE0008404005,Allianz SE,Financials,0.0199712,403.313996,225.7,2023-09-29,ALV GY,ALV GY,ALV GR,ALV GR,12.51524897,0.2619047619047619,True
SU FP Equity,FR0000121972,Schneider Electric SE,Industrials,0.01874249,544.19409,156.98,2023-09-29,SU FP,SU FP,SU FP,SU FP,14.55448734,0.05405405405405406,True
AI FP Equity,FR0000120073,Air Liquide SA,Materials,0.01836685,523.745183,159.84,2023-09-29,AI FP,AI FP,AI FP,AI FP,9.466211463,0.7647058823529411,False
AIR FP Equity,NL0000235190,Airbus SE,Industrials,0.01651469,592.796708,126.98,2023-09-29,AIR FP,AIR FP,AIR FP,AIR FP,11.56071915,0.35135135135135137,False
IBE SQ Equity,ES0144580Y14,Iberdrola SA,Utilities,0.01415208,6088.216217,10.595,2023-09-29,IBE SQ,IBE SQ,IBE SM,IBE SM,10.53379258,0.8421052631578947,False
DTE GY Equity,DE0005557508,Deutsche Telekom AG,Communication Services,0.01412827,3241.198087,19.868,2023-09-29,DTE GY,DTE GY,DTE GR,DTE GR,10.69840454,0.38461538461538464,False
BNP FP Equity,FR0000131104,BNP Paribas SA,Financials,0.01391018,1049.181899,60.43,2023-09-29,BNP FP,BNP FP,BNP FP,BNP FP,11.50298566,0.5238095238095238,False
SAN SQ Equity,ES0113900J37,Banco Santander SA,Financials,0.01284836,16184.146059,3.6185,2023-09-29,SAN SQ,SAN SQ,SAN SM,SAN SM,10.85115598,0.6666666666666666,False
DG FP Equity,FR0000125486,Vinci SA,Industrials,0.0122455699999999,531.468916,105.02,2023-09-29,DG FP,DG FP,DG FP,DG FP,10.48962162,0.5405405405405406,False
RMS FP Equity,FR0000052292,Hermes International SCA,Consumer Discretionary,0.01201945,31.670824,1729.8,2023-09-29,RMS FP,RMS FP,RMS FP,RMS FP,15.49269548,0.12,True
MBG GY Equity,DE0007100000,Mercedes-Benz Group AG,Consumer Discretionary,0.0115991899999999,802.378085,65.89,2023-09-29,MBG GY,MBG GY,MBG GR,MBG GR,12.0088377,0.36,False
CS FP Equity,FR0000120628,AXA SA,Financials,0.01134632,1835.205192,28.18,2023-09-29,CS FP,CS FP,CS FP,CS FP,10.68963652,0.7142857142857143,False
SAF FP Equity,FR0000073272,Safran SA,Industrials,0.0111467399999999,341.808433,148.64,2023-09-29,SAF FP,SAF FP,SAF FP,SAF FP,10.39231276,0.5945945945945946,False
MUV2 GY Equity,DE0008430026,Muenchener Rueckversicherungs-Gesellschaft AG in Muenchen,Financials,0.01105108,136.46815,369.1,2023-09-29,MUV2 GY,MUV2 GY,MUV2 GR,MUV2 GR,11.56922221,0.5,False
EL FP Equity,FR0000121667,EssilorLuxottica SA,Health Care,0.01068361,294.838255,165.16,2023-09-29,EL FP,EL FP,EL FP,EL FP,7.894426275,0.8095238095238095,False
ENEL IM Equity,IT0003128367,Enel SpA,Utilities,0.01038536,8133.343957,5.82,2023-09-29,ENEL IM,ENEL IM,ENEL IM,ENEL IM,11.39053013,0.5263157894736842,False
BBVA SQ Equity,ES0113211835,Banco Bilbao Vizcaya Argentaria SA,Financials,0.01009087,5965.473005,7.71,2023-09-29,BBVA SQ,BBVA SQ,BBVA SM,BBVA SM,11.26126374,0.5714285714285714,False
ABI BB Equity,BE0974293251,Anheuser-Busch InBev SA/NV,Consumer Staples,0.01000669,868.598431,52.51,2023-09-29,ABI BB,ABI BB,ABI BB,ABI BB,7.442193321,1.0,False
INGA NA Equity,NL0011821202,ING Groep NV,Financials,0.0099660499999999,3619.51197,12.55,2023-09-29,INGA NA,INGA NA,INGA NA,INGA NA,11.16400831,0.5952380952380952,False
BAYN GY Equity,DE000BAY0017,Bayer AG,Health Care,0.0097963,982.424082,45.45,2023-09-29,BAYN GY,BAYN GY,BAYN GR,BAYN GR,5.350956938,1.0,False
PRX NA Equity,NL0013654783,Prosus NV,Consumer Discretionary,0.0093637,1528.632405,27.92,2023-09-29,PRX NA,PRX NA,PRX NA,PRX NA,10.89797459,0.64,False
UCG IM Equity,IT0005239360,UniCredit SpA,Financials,0.0091945,1843.739013,22.73,2023-09-29,UCG IM,UCG IM,UCG IM,UCG IM,12.70861171,0.21428571428571427,True
IFX GY Equity,DE0006231004,Infineon Technologies AG,Information Technology,0.00898365,1305.921137,31.355,2023-09-29,IFX GY,IFX GY,IFX GR,IFX GR,11.12747113,0.5454545454545454,False
ITX SQ Equity,ES0148396007,Industria de Diseno Textil SA,Consumer Discretionary,0.00844573,1090.8275,35.29,2023-09-29,ITX SQ,ITX SQ,ITX SM,ITX SM,13.05574169,0.2,True
BAS GY Equity,DE000BASF111,BASF SE,Materials,0.0084228599999999,893.854929,42.95,2023-09-29,BAS GY,BAS GY,BAS GR,BAS GR,9.504436296,0.7058823529411765,False
DHL GY Equity,DE0005552004,Deutsche Post AG,Industrials,0.00838044,991.247527,38.535,2023-09-29,DHL GY,DHL GY,DHL GR,DHL GR,9.699942599,0.7567567567567568,False
ISP IM Equity,IT0000072618,Intesa Sanpaolo SpA,Financials,0.00831918,15540.379141,2.44,2023-09-29,ISP IM,ISP IM,ISP IM,ISP IM,13.47540175,0.09523809523809523,True
ENI IM Equity,IT0003132476,Eni SpA,Energy,0.00790974,2363.156525,15.256,2023-09-29,ENI IM,ENI IM,ENI IM,ENI IM,11.24488764,0.5714285714285714,False
BN FP Equity,FR0000120644,Danone SA,Consumer Staples,0.00738255,643.884472,52.26,2023-09-29,BN FP,BN FP,BN FP,BN FP,11.81414749,0.29411764705882354,True
RI FP Equity,FR0000120693,Pernod Ricard SA,Consumer Staples,0.00708237,204.505386,157.85,2023-09-29,RI FP,RI FP,RI FP,RI FP,11.73501532,0.4117647058823529,False
KER FP Equity,FR0000121485,Kering SA,Consumer Discretionary,0.00705396,74.442467,431.9,2023-09-29,KER FP,KER FP,KER FP,KER FP,11.03421223,0.56,False
DB1 GY Equity,DE0005810055,Deutsche Boerse AG,Financials,0.00682388,190.0,163.7,2023-09-29,DB1 GY,DB1 GY,DB1 GR,DB1 GR,12.96339738,0.14285714285714285,True
WKL NA Equity,NL0000395903,Wolters Kluwer NV,Industrials,0.00647751,257.516153,114.65,2023-09-29,WKL NA,WKL NA,WKL NA,WKL NA,10.71295833,0.4864864864864865,False
BMW GY Equity,DE0005190003,Bayerische Motoren Werke AG,Consumer Discretionary,0.00636472,300.997598,96.38,2023-09-29,BMW GY,BMW GY,BMW GR,BMW GR,9.137982303,0.76,False
STMPA FP Equity,NL0000226223,STMicroelectronics NV,Information Technology,0.00614566,683.46144,40.985,2023-09-29,STMPA FP,STMPA FP,STMPA FP,STMPA FP,11.12747113,0.6363636363636364,False
AD NA Equity,NL0011794037,Koninklijke Ahold Delhaize NV,Consumer Staples,0.00607739,971.265804,28.52,2023-09-29,AD NA,AD NA,AD NA,AD NA,11.76815987,0.35294117647058826,False
CAP FP Equity,FR0000125338,Capgemini SE,Information Technology,0.0059985,164.903007,165.8,2023-09-29,CAP FP,CAP FP,CAP FP,CAP FP,15.38987212,0.18181818181818182,True
ADS GY Equity,DE000A1EWWW0,adidas AG,Consumer Discretionary,0.00592204,162.0,166.62,2023-09-29,ADS GY,ADS GY,ADS GR,ADS GR,11.03421223,0.6,False
ENGI FP Equity,FR0010208488,Engie SA,Utilities,0.00582245,1826.463758,14.53,2023-09-29,ENGI FP,ENGI FP,ENGI FP,ENGI FP,10.17258732,0.8947368421052632,False
SGO FP Equity,FR0000125007,Cie de Saint-Gobain SA,Industrials,0.00577239,462.558915,56.88,2023-09-29,SGO FP,SGO FP,SGO FP,SGO FP,14.03409265,0.13513513513513514,True
